player_id,SEASON,DREB/G,OREB/G,REB/G,PF/G,A/G,TO/G,A/TO,STL/G,BLK/G
338,2010,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0
339,2010,0.3,1.5,1.8,1.4,2.1,2.4,0.9,1.2,0.1
340,2010,1.4,2.8,4.2,2.0,4.0,3.9,1.0,2.5,0.1
341,2010,0.7,1.1,1.8,1.0,0.6,0.6,1.1,0.5,0.1
342,2010,0.2,0.8,1.0,1.6,0.9,1.3,0.7,1.1,0.0
343,2010,1.4,3.4,4.8,2.6,1.2,1.8,0.6,0.6,0.9
344,2010,2.4,3.1,5.4,1.5,1.0,2.5,0.4,0.7,0.5
345,2010,0.7,2.7,3.4,2.0,3.1,1.5,2.1,2.6,0.2
346,2010,3.0,4.3,7.3,1.9,1.9,3.2,0.6,0.8,1.3
347,2010,0.5,1.3,1.9,0.9,0.1,0.6,0.2,0.2,0.2
348,2010,1.3,1.4,2.7,1.2,0.4,1.5,0.3,0.6,0.1
349,2010,1.7,2.5,4.1,1.7,0.5,1.7,0.3,0.5,0.1
350,2010,2.7,4.5,7.2,2.3,1.7,2.1,0.8,2.3,0.3
351,2010,1.1,2.6,3.7,2.1,2.1,3.6,0.6,1.6,0.1
352,2010,1.1,2.3,3.4,2.4,2.3,2.2,1.0,2.2,0.1
353,2010,2.2,3.0,5.2,2.4,1.2,1.8,0.7,1.4,0.2
354,2010,0.3,0.4,0.6,1.1,0.6,0.4,1.4,0.2,0.0
355,2010,0.0,0.7,0.7,0.2,0.4,0.8,0.4,0.3,0.0
356,2010,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
357,2010,1.0,2.8,3.8,2.4,0.4,1.5,0.2,0.1,1.7
358,2010,1.0,1.5,2.5,1.1,1.8,1.5,1.2,0.9,0.1
359,2010,0.3,1.4,1.7,1.0,0.3,1.2,0.2,0.4,0.0
360,2010,1.1,3.2,4.4,0.7,0.5,1.5,0.3,1.0,0.0
361,2010,1.1,1.1,2.2,0.9,0.5,1.5,0.3,0.5,0.1
362,2010,1.6,2.5,4.0,1.6,2.4,2.9,0.8,1.6,0.4
363,2010,0.6,3.2,3.8,2.4,2.5,4.0,0.6,1.5,0.6
364,2010,0.2,0.7,0.9,0.3,0.2,0.6,0.4,0.1,0.1
365,2010,1.3,2.3,3.6,1.4,0.7,1.5,0.5,0.9,0.1
366,2010,0.4,0.9,1.3,0.9,1.1,1.1,0.9,0.4,0.1
367,2010,0.6,0.4,1.0,0.4,0.2,0.2,1.0,0.6,0.0
368,2010,1.4,1.6,3.0,0.9,0.1,1.3,0.1,0.7,0.0
369,2010,0.3,0.0,0.3,0.2,0.5,0.5,1.0,0.7,0.0
370,2010,1.5,2.5,4.0,0.9,1.1,0.9,1.3,0.8,0.3
371,2010,3.0,2.5,5.4,1.9,0.8,1.6,0.5,0.8,0.3
372,2010,0.1,1.6,1.6,1.1,2.7,2.5,1.1,0.8,0.0
373,2010,1.9,3.0,4.8,2.0,0.3,1.4,0.3,1.1,0.3
374,2010,1.6,3.5,5.2,2.1,0.6,2.1,0.3,0.7,0.3
375,2010,1.3,2.1,3.4,2.7,1.0,2.9,0.3,1.5,0.1
376,2010,0.6,1.9,2.5,2.3,0.9,3.9,0.2,0.8,0.1
377,2010,0.1,0.2,0.3,0.7,0.5,1.8,0.3,0.2,0.0
378,2010,0.8,0.5,1.3,1.6,0.8,1.3,0.6,0.8,0.0
379,2010,1.0,1.9,2.9,1.7,1.3,4.2,0.3,1.7,0.3
380,2010,0.5,2.4,2.9,1.8,2.3,3.2,0.7,1.4,0.2
381,2010,0.4,1.0,1.4,1.2,0.8,2.2,0.4,0.7,0.1
382,2010,1.8,1.8,3.6,2.8,1.6,3.1,0.5,2.3,0.4
383,2010,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
384,2010,1.6,2.3,3.9,2.1,0.5,2.3,0.2,0.4,0.2
385,2010,2.8,4.0,6.8,3.5,1.9,4.6,0.4,1.9,0.8
386,2010,1.1,0.9,2.0,1.6,0.5,2.6,0.2,0.9,0.1
387,2010,3.4,5.1,8.5,3.6,0.7,3.2,0.2,1.0,1.8
388,2010,0.7,1.8,2.6,1.1,0.4,1.6,0.2,0.4,0.1
389,2010,0.7,2.5,3.2,1.9,3.5,3.1,1.1,2.5,0.0
390,2010,0.5,1.6,2.1,1.0,0.1,0.7,0.1,0.9,0.0
391,2010,0.8,3.0,3.8,2.1,1.7,2.9,0.6,1.4,0.1
392,2010,1.1,2.1,3.2,4.0,0.9,3.4,0.3,1.4,0.1
393,2010,2.0,2.7,4.7,2.0,1.3,2.6,0.5,1.5,0.2
394,2010,1.6,3.8,5.4,3.1,0.9,2.3,0.4,1.0,1.6
395,2010,1.2,2.4,3.6,3.3,3.3,2.9,1.1,1.3,0.0
396,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
397,2010,0.6,2.7,3.3,2.5,0.8,2.1,0.4,1.1,0.3
398,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
399,2010,1.0,1.5,2.5,1.5,0.6,1.1,0.5,0.2,0.1
400,2010,1.4,1.9,3.3,2.0,0.4,2.5,0.2,1.1,0.2
401,2010,0.5,0.5,0.9,0.8,0.8,0.7,1.1,0.5,0.0
402,2010,1.0,2.4,3.4,2.2,2.3,2.1,1.0,1.0,0.1
403,2010,1.6,4.5,6.1,2.5,4.9,4.2,1.2,2.8,0.0
404,2010,0.9,2.7,3.6,1.9,3.0,2.8,1.1,2.0,0.1
405,2010,1.6,2.5,4.1,2.1,0.8,2.5,0.3,0.7,0.1
406,2010,0.6,0.5,1.2,1.3,0.2,0.5,0.3,0.4,0.1
407,2010,0.4,0.5,0.9,0.4,0.1,0.3,0.3,0.2,0.1
408,2010,1.4,2.1,3.5,2.4,1.0,1.4,0.7,1.5,0.1
409,2010,0.4,1.1,1.5,1.4,0.2,0.9,0.3,0.5,0.1
410,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
411,2010,2.3,2.4,4.7,2.8,1.6,1.7,0.9,1.2,0.1
412,2010,0.3,0.9,1.3,0.5,0.5,1.6,0.3,0.2,0.1
413,2010,1.1,2.5,3.6,2.1,2.0,2.8,0.7,1.3,0.3
414,2010,1.9,3.5,5.5,2.2,2.0,2.3,0.9,2.3,0.2
415,2010,2.0,3.0,5.1,2.8,2.4,2.8,0.9,0.8,0.1
416,2010,0.4,0.6,1.0,1.4,1.3,1.9,0.7,0.8,0.1
417,2010,0.7,0.6,1.4,1.2,0.5,0.7,0.6,0.4,0.0
418,2010,1.5,2.6,4.1,1.6,1.1,1.8,0.6,0.9,0.0
419,2010,0.5,0.5,1.0,1.5,0.2,0.7,0.3,0.1,0.1
420,2010,2.1,3.0,5.0,2.1,1.1,2.7,0.4,1.9,0.1
421,2010,0.6,2.3,2.9,2.8,4.3,3.4,1.3,2.0,0.1
422,2010,0.9,0.9,1.9,1.4,0.1,0.7,0.2,0.3,0.0
423,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424,2010,0.2,2.5,2.6,1.4,2.5,1.6,1.6,1.2,0.1
425,2010,0.1,0.7,0.8,0.4,0.2,0.4,0.4,0.8,0.2
426,2010,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0
427,2010,0.9,1.3,2.2,0.5,0.6,1.3,0.4,0.1,0.0
428,2010,0.1,0.7,0.8,0.5,0.5,1.1,0.5,0.6,0.0
429,2010,0.7,2.1,2.8,1.2,1.1,2.2,0.5,1.5,0.0
430,2010,0.9,0.9,1.9,0.8,0.6,1.1,0.5,0.7,0.0
431,2010,0.8,1.1,1.9,0.7,0.2,0.6,0.4,0.3,0.3
432,2010,0.3,0.8,1.1,1.2,0.8,1.8,0.4,0.8,0.1
433,2010,2.0,3.6,5.6,2.5,1.8,2.3,0.8,0.5,0.4
434,2010,4.4,5.3,9.8,3.0,0.3,2.5,0.1,1.1,1.6
435,2010,1.9,4.3,6.3,2.9,4.3,3.8,1.2,2.0,0.1
436,2010,2.3,2.6,5.0,3.3,1.7,3.2,0.5,2.5,0.5
437,2010,2.2,6.3,8.4,2.0,2.9,3.1,0.9,3.3,0.9
438,2010,0.6,1.3,1.9,2.0,0.8,1.4,0.5,0.5,0.1
439,2010,0.6,2.6,3.2,2.1,4.0,3.8,1.1,1.9,0.1
440,2010,1.4,3.7,5.1,1.9,2.3,3.4,0.7,1.6,0.3
441,2010,0.1,0.6,0.7,0.7,1.3,0.7,1.8,0.6,0.0
442,2010,0.0,0.3,0.3,0.5,0.6,1.0,0.6,0.4,0.0
443,2010,2.1,2.0,4.2,2.0,0.8,1.8,0.4,0.9,0.1
444,2010,1.6,2.1,3.6,1.5,1.1,1.4,0.8,0.8,0.2
445,2010,1.1,1.7,2.8,1.2,0.8,1.3,0.6,0.4,0.4
446,2010,0.3,1.0,1.3,0.5,0.4,0.6,0.6,0.4,0.0
447,2010,0.2,0.7,0.9,1.1,0.1,0.8,0.2,0.3,0.1
448,2010,1.1,3.5,4.6,2.7,0.8,2.4,0.3,0.9,0.8
449,2010,1.9,2.4,4.3,1.6,0.7,2.1,0.3,0.4,0.0
450,2010,1.1,3.1,4.2,2.1,1.9,3.8,0.5,2.1,0.1
451,2010,0.1,0.2,0.3,0.7,0.3,0.8,0.3,0.3,0.0
452,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453,2010,0.5,0.8,1.3,0.8,0.3,1.5,0.2,0.2,0.0
454,2010,0.5,2.4,2.9,2.3,3.1,6.1,0.5,1.5,0.1
455,2010,0.0,0.5,0.5,0.8,0.0,1.0,0.0,0.5,0.0
456,2010,1.7,3.0,4.7,2.1,1.9,3.4,0.5,1.8,0.4
457,2010,1.1,2.3,3.4,2.1,0.4,1.7,0.3,0.9,0.1
458,2010,1.6,2.8,4.4,2.2,0.4,1.5,0.3,1.1,1.1
459,2010,1.7,4.2,5.9,3.6,0.6,2.4,0.3,0.6,0.8
460,2010,1.1,1.9,3.1,1.0,0.4,0.8,0.5,0.3,0.1
461,2010,0.3,0.4,0.7,0.9,0.1,0.2,0.5,0.4,0.1
462,2010,0.0,1.0,1.0,1.5,0.0,0.0,0.0,0.0,0.0
463,2010,1.0,2.8,3.8,2.8,2.5,4.5,0.6,2.4,0.1
464,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
465,2010,0.2,0.2,0.3,0.0,0.0,0.7,0.0,0.0,0.0
466,2010,0.5,1.4,1.9,2.7,3.9,2.9,1.3,3.1,0.0
467,2010,2.0,2.4,4.4,2.2,1.2,1.9,0.6,1.4,0.3
468,2010,0.2,0.7,0.9,1.3,0.3,1.5,0.2,0.1,0.1
469,2010,0.5,0.6,1.1,1.1,0.3,1.6,0.2,0.5,0.1
470,2010,2.8,4.9,7.7,2.7,1.2,4.6,0.3,1.8,0.6
471,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
472,2010,0.6,1.2,1.9,1.6,0.5,1.2,0.4,0.6,0.2
473,2010,0.4,0.2,0.6,0.8,0.4,0.6,0.7,0.3,0.0
474,2010,1.9,2.3,4.2,1.3,0.9,1.5,0.6,0.6,0.2
475,2010,1.9,3.2,5.1,1.9,0.9,2.6,0.4,1.2,0.4
476,2010,0.3,1.9,2.2,1.9,0.7,3.1,0.2,0.7,0.1
463,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
462,2010,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
464,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
477,2010,0.4,0.5,0.9,0.9,1.7,0.9,1.8,0.4,0.0
478,2010,0.6,1.3,1.9,1.3,1.4,2.1,0.7,0.8,0.0
479,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480,2010,0.5,2.8,3.3,1.8,3.7,2.5,1.5,3.2,0.2
481,2010,2.5,1.9,4.4,1.9,3.5,2.9,1.2,1.3,0.1
482,2010,0.1,3.2,3.3,1.1,3.1,2.3,1.4,1.3,0.2
483,2010,0.3,0.5,0.8,0.3,0.3,0.5,0.5,0.3,0.0
484,2010,2.1,1.8,3.8,0.8,0.5,1.1,0.5,0.3,0.2
485,2010,2.7,5.2,7.8,2.9,1.1,2.4,0.4,0.6,1.7
486,2010,1.4,4.4,5.9,2.4,1.9,2.6,0.7,2.1,1.0
487,2010,0.2,0.3,0.5,0.8,0.2,0.5,0.3,0.3,0.0
488,2010,1.3,2.4,3.7,1.4,0.6,1.6,0.4,0.5,0.6
489,2010,0.6,1.0,1.6,0.5,0.2,0.6,0.3,0.2,0.0
490,2010,1.7,2.7,4.3,1.9,1.8,3.1,0.6,1.8,0.0
491,2010,1.6,3.4,4.9,2.9,1.7,2.9,0.6,1.9,0.1
492,2010,0.4,1.2,1.6,0.6,0.2,0.6,0.3,0.2,0.2
493,2010,0.7,1.0,1.7,0.7,0.0,2.3,0.0,1.0,0.3
494,2010,1.2,1.5,2.7,1.1,0.6,2.5,0.3,0.7,0.0
495,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496,2010,1.1,2.1,3.2,2.3,0.8,1.6,0.5,0.3,0.1
497,2010,1.1,2.6,3.7,1.3,0.2,1.3,0.1,0.1,0.1
498,2010,1.2,3.1,4.3,3.4,1.2,2.6,0.4,0.8,0.1
499,2010,0.6,2.8,3.4,3.2,1.9,4.2,0.5,1.0,0.2
500,2010,2.6,2.4,5.0,2.6,0.7,1.6,0.4,0.6,0.1
501,2010,0.6,1.2,1.9,2.4,0.1,1.1,0.1,0.2,0.0
502,2010,0.2,1.5,1.8,1.0,1.4,0.8,1.6,0.6,0.1
503,2010,0.3,2.4,2.7,1.3,1.8,1.5,1.2,1.5,0.3
504,2010,0.7,3.2,3.8,1.6,2.6,3.5,0.7,1.6,0.0
505,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
506,2010,0.1,0.1,0.2,0.2,0.1,0.0,0.0,0.1,0.0
507,2010,0.4,1.9,2.4,1.9,1.7,2.3,0.7,1.1,0.0
508,2010,1.3,1.9,3.2,1.9,0.1,1.5,0.0,0.2,0.4
509,2010,0.2,2.1,2.3,1.1,1.2,1.1,1.1,1.1,0.0
510,2010,4.1,5.2,9.3,1.6,1.9,3.4,0.6,1.1,0.5
511,2010,2.5,3.5,6.0,2.9,2.2,2.4,0.9,1.4,0.1
512,2010,0.2,0.3,0.5,0.4,0.1,0.2,0.5,0.0,0.0
513,2010,0.7,1.1,1.8,1.0,0.7,0.8,0.9,0.3,0.0
514,2010,0.3,0.0,0.3,0.8,0.5,0.8,0.7,1.0,0.0
515,2010,3.1,3.2,6.3,3.5,0.3,1.8,0.2,0.5,0.1
516,2010,0.9,3.3,4.3,2.1,2.3,2.5,0.9,1.9,0.0
517,2010,0.2,0.4,0.6,1.2,0.6,1.0,0.6,0.0,0.0
518,2010,2.8,2.5,5.3,2.4,1.4,2.3,0.6,1.1,0.6
519,2010,2.2,5.2,7.4,2.4,2.2,2.2,1.0,1.1,0.4
520,2010,0.9,1.6,2.5,1.0,1.4,1.6,0.9,1.4,0.1
521,2010,0.5,1.2,1.7,1.6,1.4,2.5,0.6,0.7,0.0
522,2010,0.1,0.6,0.7,0.5,0.3,0.4,0.8,0.1,0.0
523,2010,0.2,0.7,0.9,0.3,0.1,0.8,0.1,0.2,0.0
524,2010,0.5,0.6,1.1,0.6,0.4,0.9,0.4,0.5,0.1
525,2010,0.6,1.1,1.6,0.8,0.6,0.5,1.1,0.1,0.3
526,2010,2.3,4.7,7.0,3.1,2.4,3.0,0.8,1.4,0.7
527,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2011,0.2,0.4,0.6,0.3,0.2,0.8,0.3,0.1,0.0
3,2011,0.8,2.4,3.1,1.8,1.8,2.2,0.8,1.4,0.1
528,2011,0.2,0.2,0.4,0.3,0.4,0.1,4.0,0.0,0.0
529,2011,1.8,3.4,5.1,1.6,1.4,2.5,0.5,1.7,0.1
530,2011,1.9,4.3,6.2,1.8,2.1,1.8,1.2,0.5,0.3
6,2011,1.6,5.0,6.6,2.7,1.1,2.4,0.5,0.9,1.3
7,2011,2.4,4.9,7.4,2.9,2.2,2.6,0.8,1.5,0.5
531,2011,1.1,1.3,2.4,1.8,1.4,1.2,1.1,0.3,0.0
9,2011,2.1,2.1,4.2,1.5,2.6,2.6,1.0,1.3,0.2
10,2011,0.3,1.2,1.5,1.1,0.4,0.5,0.8,0.2,0.0
532,2011,0.3,0.9,1.2,1.0,0.3,0.3,1.0,0.1,0.1
533,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,2011,0.6,0.8,1.3,0.9,0.1,0.6,0.1,0.0,0.0
534,2011,0.2,0.4,0.6,0.7,0.4,0.3,1.5,0.2,0.1
535,2011,0.8,2.6,3.5,1.6,3.0,2.3,1.3,1.6,0.1
16,2011,2.5,3.6,6.1,1.8,1.6,2.4,0.7,0.3,0.4
17,2011,0.5,1.9,2.4,2.5,4.3,1.9,2.2,0.8,0.1
18,2011,1.5,4.0,5.5,1.9,3.0,2.0,1.5,2.8,0.3
536,2011,1.0,2.1,3.1,1.2,1.1,1.9,0.6,0.8,0.3
20,2011,0.3,0.9,1.2,1.4,1.1,0.9,1.2,0.6,0.1
21,2011,0.8,1.0,1.8,1.5,0.6,1.0,0.6,0.2,0.1
537,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
23,2011,0.5,1.1,1.5,0.6,0.2,0.6,0.3,0.2,0.0
538,2011,0.4,0.4,0.9,0.8,0.1,0.2,0.5,0.1,0.0
539,2011,4.3,6.5,10.8,2.8,0.3,2.6,0.1,0.7,1.9
27,2011,2.5,2.6,5.2,2.1,0.6,1.3,0.5,0.5,0.9
540,2011,0.1,0.0,0.1,0.3,0.1,0.3,0.3,0.1,0.0
541,2011,2.5,4.2,6.7,2.9,1.3,1.7,0.8,2.1,0.5
542,2011,1.3,3.8,5.0,2.7,3.5,3.9,0.9,1.4,0.1
543,2011,2.4,3.7,6.1,2.3,0.7,1.6,0.4,0.3,0.1
544,2011,0.3,1.1,1.3,1.0,0.9,1.4,0.7,0.4,0.0
35,2011,3.0,3.9,6.8,1.6,1.4,1.6,0.8,0.9,0.1
36,2011,1.1,3.3,4.4,2.2,2.7,3.2,0.8,0.9,0.6
545,2011,0.3,1.6,1.9,1.1,0.9,1.1,0.9,0.4,0.0
38,2011,0.1,0.1,0.3,0.1,0.0,0.4,0.0,0.0,0.0
546,2011,0.2,0.5,0.7,0.3,0.0,0.3,0.0,0.0,0.0
547,2011,0.2,2.5,2.7,2.3,1.5,3.1,0.5,0.7,0.1
548,2011,0.6,1.3,1.9,0.9,0.9,1.1,0.8,0.3,0.1
549,2011,0.6,0.1,0.7,0.3,0.1,0.3,0.5,0.3,0.0
46,2011,1.2,2.2,3.4,2.3,1.0,1.8,0.5,0.1,1.7
550,2011,0.3,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.0
48,2011,1.7,4.8,6.5,2.6,3.1,4.9,0.6,1.7,0.9
50,2011,0.3,1.3,1.6,1.6,1.8,1.8,1.0,0.5,0.1
52,2011,3.1,5.0,8.2,2.3,1.9,2.8,0.7,0.5,1.4
53,2011,0.2,1.3,1.5,1.3,1.6,2.1,0.8,1.0,0.1
54,2011,0.8,4.2,5.0,1.5,2.9,1.9,1.6,1.3,0.1
551,2011,0.1,0.3,0.4,0.4,0.5,0.6,0.9,0.1,0.0
56,2011,2.3,3.6,6.0,2.3,2.5,2.7,0.9,1.1,0.1
44,2011,0.6,1.9,2.4,1.6,2.1,2.2,1.0,1.0,0.1
552,2011,0.4,0.8,1.2,1.1,0.9,1.1,0.8,0.8,0.1
59,2011,1.8,4.8,6.6,2.6,5.0,4.2,1.2,3.0,0.6
553,2011,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
61,2011,1.0,2.2,3.2,1.7,0.6,0.7,0.8,0.2,0.3
58,2011,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
63,2011,1.1,1.6,2.7,1.9,2.0,2.1,1.0,0.7,0.1
554,2011,0.2,0.5,0.7,0.9,0.0,0.4,0.0,0.1,0.0
65,2011,0.1,0.1,0.2,0.3,0.3,0.3,1.0,0.2,0.0
555,2011,2.9,7.7,10.5,2.0,2.4,2.9,0.8,0.9,0.7
556,2011,0.4,0.7,1.1,1.3,0.6,0.6,0.9,0.1,0.1
68,2011,0.6,2.5,3.1,3.3,2.0,2.1,1.0,0.7,0.1
557,2011,0.8,2.1,2.9,2.4,1.2,1.2,1.0,0.3,0.1
558,2011,1.0,1.3,2.3,1.2,0.1,0.5,0.1,0.3,0.0
72,2011,1.4,2.6,4.0,2.6,1.9,1.8,1.1,2.2,0.2
73,2011,1.1,1.0,2.0,2.5,1.6,1.5,1.1,1.7,0.2
74,2011,0.4,0.8,1.3,1.4,1.6,1.1,1.3,0.8,0.0
559,2011,1.1,2.2,3.3,1.7,2.6,1.3,2.1,2.1,0.0
76,2011,0.6,1.3,1.9,1.5,1.7,2.2,0.8,0.9,0.1
77,2011,1.6,4.4,6.0,3.2,1.3,1.1,1.1,1.9,1.4
560,2011,1.3,0.7,1.9,1.5,0.6,1.1,0.5,0.6,0.1
561,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
562,2011,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
563,2011,3.0,2.3,5.3,2.9,0.8,1.1,0.8,0.9,0.2
564,2011,0.0,0.1,0.1,0.3,0.0,1.0,0.0,0.0,0.0
82,2011,3.6,4.6,8.3,3.2,3.1,2.7,1.2,2.9,0.4
83,2011,0.1,2.1,2.2,1.8,4.2,2.8,1.5,1.7,0.1
84,2011,0.8,1.1,1.9,1.4,0.6,1.1,0.6,0.3,0.3
565,2011,0.6,2.8,3.3,1.4,4.3,2.3,1.9,2.3,0.1
566,2011,0.6,1.4,2.0,0.8,0.3,0.6,0.5,0.1,0.0
95,2011,0.4,0.8,1.1,0.5,0.4,0.8,0.5,0.2,0.0
88,2011,1.7,4.9,6.6,3.0,1.6,2.1,0.8,0.7,0.5
89,2011,0.3,1.6,1.9,1.1,1.4,1.8,0.8,0.8,0.1
90,2011,1.1,1.8,2.9,1.9,0.7,1.2,0.6,0.5,0.1
91,2011,3.3,4.5,7.8,2.4,2.0,2.0,1.0,1.4,1.5
567,2011,0.4,0.2,0.7,0.9,0.3,0.8,0.4,0.3,0.0
93,2011,1.1,3.3,4.5,1.9,0.9,2.0,0.5,0.3,0.1
568,2011,1.1,3.3,4.3,2.6,2.0,3.9,0.5,0.7,0.1
569,2011,0.3,0.7,1.0,0.3,0.3,0.0,0.0,0.0,0.0
105,2011,0.8,0.7,1.4,1.3,1.4,1.3,1.1,0.3,0.0
570,2011,0.2,0.2,0.4,0.1,0.0,0.1,0.0,0.1,0.0
571,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,2011,0.7,1.9,2.6,2.8,1.4,2.7,0.5,1.4,0.1
572,2011,0.1,0.0,0.1,0.0,0.0,0.3,0.0,0.0,0.0
102,2011,1.4,3.2,4.5,1.9,0.9,1.9,0.5,0.8,0.1
573,2011,0.8,3.4,4.2,2.6,2.0,4.2,0.5,1.8,0.3
574,2011,0.8,2.3,3.1,2.5,2.1,2.7,0.8,0.9,0.3
96,2011,0.7,1.8,2.4,1.4,0.8,1.8,0.5,0.5,0.1
575,2011,1.0,1.7,2.7,1.4,0.9,1.7,0.5,0.8,0.1
576,2011,0.1,2.0,2.1,2.0,2.2,4.3,0.5,0.8,0.1
577,2011,1.7,2.0,3.7,2.1,1.4,2.4,0.6,0.9,0.0
578,2011,0.7,2.4,3.1,1.7,1.3,1.6,0.8,0.9,0.2
108,2011,1.4,1.7,3.1,1.5,1.0,2.3,0.4,1.3,0.1
579,2011,0.3,0.5,0.8,1.7,0.6,0.7,0.8,0.1,0.0
111,2011,1.3,2.2,3.5,2.3,0.8,1.7,0.5,0.8,0.3
580,2011,0.9,1.6,2.5,2.0,1.3,3.4,0.4,0.8,0.4
581,2011,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
112,2011,0.8,4.3,5.1,1.5,3.6,3.4,1.1,2.4,0.4
113,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
582,2011,0.1,0.5,0.6,0.3,0.1,0.4,0.2,0.3,0.0
119,2011,1.6,0.4,2.0,1.4,0.4,0.8,0.5,0.5,0.1
115,2011,0.8,2.6,3.3,3.0,1.8,2.6,0.7,2.0,0.2
583,2011,0.6,1.4,2.1,2.1,0.1,1.2,0.1,0.2,0.1
110,2011,0.9,1.9,2.8,1.5,0.9,1.0,0.9,0.9,0.1
118,2011,0.1,1.1,1.2,1.3,0.7,2.1,0.3,0.7,0.0
584,2011,1.5,1.9,3.4,1.8,0.9,1.8,0.5,0.9,0.3
585,2011,3.8,3.8,7.6,2.7,1.9,2.3,0.8,2.9,0.1
586,2011,1.3,2.3,3.5,2.3,1.6,2.6,0.6,2.3,0.3
587,2011,0.4,0.3,0.7,0.1,0.1,0.1,1.0,0.0,0.0
124,2011,2.7,4.3,6.9,3.9,1.2,3.3,0.4,2.0,0.3
588,2011,0.0,0.3,0.3,0.0,0.0,0.3,0.0,0.0,0.0
589,2011,0.8,3.2,4.0,1.0,2.3,3.0,0.8,1.9,0.3
590,2011,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
591,2011,1.9,2.4,4.3,1.2,0.8,1.1,0.7,0.7,0.0
129,2011,1.3,2.7,4.0,1.6,2.8,1.5,1.8,1.5,0.7
592,2011,0.4,0.4,0.9,0.7,0.6,0.6,0.9,0.3,0.1
593,2011,1.9,2.1,4.0,2.7,0.1,1.1,0.1,0.8,0.3
131,2011,1.1,1.5,2.6,1.4,0.6,1.7,0.3,1.5,0.0
130,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
594,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
595,2011,0.4,2.5,2.9,2.0,2.4,3.1,0.8,0.8,0.0
596,2011,0.2,0.7,0.9,0.5,0.4,0.9,0.4,0.2,0.1
597,2011,0.6,5.3,5.9,2.1,1.8,4.1,0.4,1.3,1.2
598,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
599,2011,0.2,0.2,0.4,0.3,0.0,0.5,0.0,0.0,0.1
600,2011,3.1,7.4,10.6,2.7,3.8,5.1,0.7,1.4,1.6
601,2011,0.9,1.7,2.6,1.7,0.6,1.4,0.4,0.5,0.3
602,2011,1.0,2.0,3.0,2.1,1.3,3.6,0.3,1.0,0.6
603,2011,0.9,2.1,3.0,1.8,1.1,1.8,0.6,0.8,0.3
604,2011,0.2,0.0,0.2,0.4,0.0,0.2,0.0,0.0,0.0
605,2011,2.6,3.9,6.4,1.7,0.9,1.9,0.5,0.8,0.8
606,2011,0.1,1.1,1.2,0.8,0.1,1.1,0.1,0.4,0.0
607,2011,0.8,2.1,2.8,1.1,0.5,1.1,0.5,0.8,0.6
608,2011,0.4,0.3,0.6,0.3,0.3,0.3,1.0,0.1,0.0
609,2011,1.1,4.5,5.6,2.1,2.8,3.4,0.8,1.6,0.2
610,2011,3.8,4.9,8.6,2.2,0.9,2.8,0.3,0.8,0.3
611,2011,0.0,0.9,0.9,0.7,0.0,0.7,0.0,0.2,0.0
149,2011,0.6,3.5,4.1,1.9,4.6,2.9,1.6,1.6,0.1
148,2011,0.4,1.1,1.6,1.6,1.0,2.4,0.4,0.7,0.0
